3;0;2020-04-27 20:49
3;0;2020-04-30 12:26
3;0;2020-04-30 12:27
3;0;2020-04-30 12:29
3;0;2020-04-30 12:31
3;0;2020-04-30 12:41
3;0;2020-04-30 12:45
3;0;2020-04-30 12:53
3;0;2020-04-30 13:53
3;0;2020-04-30 13:54
4;1;2020-04-27 20:51
3;2;2020-04-30 12:33
3;2;2020-04-30 12:40
3;5;2020-04-30 12:52
Level;Anzahlfehler;Timestamp
